,MESS_DATUM,prec_mm,humidity,temp,sun_min,wind_speed,air_pressure,radiation
18635,2020111615,0.0,66.0,12.2,0.0,3.5,1014.6,22.0
18636,2020111616,0.0,72.0,11.5,0.0,2.3,1015.3,7.0
18637,2020111617,0.0,77.0,10.7,0.0,2.6,1016.1,1.0
18638,2020111618,0.1,81.0,10.6,0.0,3.1,1016.9,0.0
18639,2020111619,0.0,80.0,10.6,0.0,3.1,1017.3,0.0
18640,2020111620,0.0,81.0,10.5,0.0,3.8,1017.8,0.0
18641,2020111703,0.0,86.0,9.8,0.0,3.0,1021.0,0.0
18642,2020111704,0.0,89.0,9.6,0.0,2.8,1021.3,0.0
18643,2020111705,0.0,89.0,9.5,0.0,2.8,1021.9,0.0
18644,2020111706,0.0,91.0,9.0,0.0,3.2,1022.4,0.0
18645,2020111707,0.0,86.0,8.4,0.0,3.5,1022.7,0.0
18646,2020111708,0.0,83.0,8.4,32.0,3.6,1023.1,1.0
18647,2020111709,0.0,79.0,9.5,20.0,3.8,1023.2,21.0
18648,2020111710,0.0,79.0,10.2,0.0,4.3,1023.4,43.0
18649,2020111711,0.0,77.0,11.2,0.0,4.3,1023.3,40.0
18650,2020111712,0.0,83.0,10.8,0.0,4.8,1023.2,28.0
18651,2020111713,0.0,93.0,10.2,0.0,4.7,1023.2,21.0
18652,2020111714,0.2,94.0,10.2,0.0,4.2,1023.3,20.0
18653,2020111715,0.1,96.0,10.2,0.0,4.0,1023.4,12.0
18654,2020111716,0.1,97.0,10.3,0.0,3.9,1023.5,4.0
18655,2020111717,0.2,97.0,10.4,0.0,3.8,1023.9,0.0
18656,2020111718,0.0,95.0,10.6,0.0,3.9,1024.5,0.0
18657,2020111719,0.0,93.0,10.7,0.0,3.5,1024.6,0.0
18658,2020111720,0.0,91.0,10.9,0.0,3.2,1024.8,0.0
18659,2020111803,0.0,87.0,11.0,0.0,3.1,1025.8,0.0
18660,2020111804,0.0,85.0,11.0,0.0,2.8,1025.8,0.0
18661,2020111805,0.0,84.0,11.0,0.0,2.7,1025.6,0.0
18662,2020111806,0.0,82.0,11.2,0.0,3.3,1026.1,0.0
18663,2020111807,0.0,81.0,11.3,0.0,2.9,1026.3,0.0
18664,2020111808,0.0,80.0,11.3,0.0,2.9,1026.4,1.0
18665,2020111809,0.0,79.0,11.6,0.0,2.8,1026.2,6.0
18666,2020111810,0.0,74.0,12.2,0.0,3.5,1026.0,21.0
18667,2020111811,0.0,67.0,12.2,0.0,3.9,1025.5,37.0
18668,2020111812,0.0,67.0,12.4,0.0,4.5,1024.7,45.0
18669,2020111813,0.0,68.0,12.3,0.0,3.9,1024.2,42.0
18670,2020111814,0.0,69.0,12.1,0.0,4.2,1023.5,33.0
18671,2020111815,0.0,72.0,12.0,0.0,3.6,1023.0,13.0
18672,2020111816,0.0,76.0,11.8,0.0,3.3,1022.4,4.0
18673,2020111817,0.0,76.0,11.7,0.0,3.1,1021.7,0.0
18674,2020111818,0.0,82.0,10.4,0.0,2.7,1020.8,0.0
18675,2020111819,0.0,87.0,9.2,0.0,2.8,1020.1,0.0
18676,2020111820,0.0,89.0,8.4,0.0,2.5,1019.2,0.0
18677,2020111903,0.0,70.0,9.4,0.0,4.0,1014.2,0.0
18678,2020111904,0.0,70.0,9.6,0.0,4.0,1013.6,0.0
18679,2020111905,0.0,69.0,10.2,0.0,4.3,1013.0,0.0
18680,2020111906,0.0,68.0,10.7,0.0,4.3,1012.9,0.0
18681,2020111907,0.0,69.0,11.2,0.0,4.2,1013.0,0.0
18682,2020111908,0.0,70.0,11.5,0.0,4.8,1013.4,1.0
18683,2020111909,0.0,72.0,12.1,0.0,4.4,1013.8,2.0
18684,2020111910,0.0,79.0,11.0,0.0,5.0,1014.2,12.0
18685,2020111911,0.0,67.0,10.8,0.0,6.3,1014.3,22.0
18686,2020111912,0.0,59.0,10.9,21.0,7.2,1014.2,28.0
18687,2020111913,0.0,61.0,10.7,9.0,6.8,1014.8,74.0
18688,2020111914,0.0,58.0,10.9,0.0,6.1,1014.7,28.0
18689,2020111915,0.0,59.0,10.8,0.0,6.4,1015.2,22.0
18690,2020111916,0.0,68.0,10.0,0.0,6.5,1016.0,5.0
18691,2020111917,1.0,79.0,8.0,0.0,7.1,1018.0,0.0
18692,2020111918,0.0,75.0,7.3,0.0,6.8,1019.3,0.0
18693,2020111919,0.0,75.0,6.8,0.0,6.2,1020.7,0.0
18694,2020111920,0.0,78.0,6.1,0.0,5.4,1021.8,0.0
18695,2020112003,0.0,80.0,3.3,0.0,5.2,1026.2,0.0
18696,2020112004,0.0,81.0,3.1,0.0,5.0,1026.6,0.0
18697,2020112005,0.0,83.0,2.6,0.0,4.4,1026.9,0.0
18698,2020112006,0.0,84.0,2.7,0.0,5.0,1027.4,0.0
18699,2020112007,0.0,85.0,2.6,0.0,5.0,1028.1,0.0
18700,2020112008,0.0,84.0,3.1,28.0,4.8,1029.0,1.0
18701,2020112009,0.0,82.0,3.7,25.0,4.6,1029.7,19.0
18702,2020112010,0.0,81.0,4.4,26.0,4.2,1030.6,25.0
18703,2020112011,0.0,79.0,4.7,14.0,4.7,1031.0,59.0
18704,2020112012,0.0,76.0,5.6,15.0,4.9,1031.1,42.0
18705,2020112013,0.0,74.0,5.8,27.0,4.6,1031.0,49.0
18706,2020112014,0.0,70.0,5.8,28.0,4.3,1031.1,50.0
18707,2020112015,0.0,73.0,5.1,19.0,3.9,1031.6,49.0
18708,2020112016,0.0,77.0,4.0,0.0,3.3,1032.6,19.0
18709,2020112017,0.0,78.0,4.0,0.0,2.6,1033.5,1.0
18710,2020112018,0.0,81.0,3.4,0.0,3.7,1033.9,0.0
18711,2020112019,0.0,84.0,2.7,0.0,2.9,1033.7,0.0
18712,2020112020,0.0,87.0,2.2,0.0,2.8,1033.8,0.0
18713,2020112103,0.0,92.0,0.3,0.0,2.2,1034.6,0.0
18714,2020112104,0.0,91.0,0.7,0.0,2.5,1033.8,0.0
18715,2020112105,0.0,90.0,1.1,0.0,2.4,1033.6,0.0
18716,2020112106,0.0,89.0,1.0,0.0,2.3,1033.3,0.0
18717,2020112107,0.0,91.0,0.6,0.0,3.6,1033.4,0.0
18718,2020112108,0.0,91.0,0.5,0.0,3.1,1033.4,2.0
18719,2020112109,0.0,85.0,2.3,26.0,2.9,1032.4,17.0
18720,2020112110,0.0,73.0,4.1,35.0,4.1,1031.9,36.0
18721,2020112111,0.0,65.0,4.8,10.0,5.1,1030.7,66.0
18722,2020112112,0.0,66.0,5.1,0.0,6.5,1030.2,52.0
18723,2020112113,0.0,64.0,5.7,0.0,5.8,1029.2,44.0
18724,2020112114,0.0,60.0,6.0,0.0,6.0,1028.4,32.0
18725,2020112115,0.0,64.0,5.8,0.0,6.2,1027.8,20.0
18726,2020112116,0.0,59.0,6.4,0.0,6.0,1027.6,6.0
18727,2020112117,0.0,59.0,6.5,0.0,5.9,1027.1,0.0
18728,2020112118,0.0,58.0,6.5,0.0,6.3,1026.3,0.0
18729,2020112119,0.0,57.0,6.6,0.0,6.1,1026.0,0.0
18730,2020112120,0.0,58.0,6.5,0.0,6.3,1025.8,0.0
18731,2020112203,0.0,67.0,6.6,0.0,5.2,1023.4,0.0
18732,2020112204,0.0,68.0,6.7,0.0,5.4,1023.2,0.0
18733,2020112205,0.0,70.0,6.8,0.0,4.4,1022.9,0.0
18734,2020112206,0.0,71.0,7.0,0.0,4.8,1022.5,0.0
18735,2020112207,0.0,71.0,7.2,0.0,5.1,1022.2,0.0
18736,2020112208,0.0,72.0,7.4,0.0,5.3,1021.8,1.0
18737,2020112209,0.0,73.0,8.0,0.0,4.9,1022.0,8.0
18738,2020112210,0.0,76.0,8.5,0.0,4.7,1022.0,18.0
18739,2020112211,0.0,78.0,9.2,0.0,4.2,1021.6,21.0
18740,2020112212,0.0,76.0,9.8,6.0,6.2,1021.5,26.0
18741,2020112213,0.0,73.0,10.6,15.0,5.8,1021.5,29.0
18742,2020112214,0.0,73.0,10.3,17.0,5.4,1021.6,57.0
18743,2020112215,0.0,74.0,9.9,0.0,5.0,1022.1,28.0
18744,2020112216,0.0,80.0,9.4,0.0,4.0,1022.3,12.0
18745,2020112217,0.1,81.0,9.3,0.0,3.2,1022.7,0.0
18746,2020112218,0.0,82.0,8.9,0.0,3.2,1022.7,0.0
18747,2020112219,0.0,82.0,8.8,0.0,3.5,1022.7,0.0
18748,2020112220,0.0,82.0,8.6,0.0,3.4,1022.9,0.0
18749,2020112303,0.0,88.0,5.8,0.0,2.9,1022.3,0.0
18750,2020112304,0.0,88.0,5.8,0.0,3.0,1022.5,0.0
18751,2020112305,0.0,87.0,5.7,0.0,3.7,1022.5,0.0
18752,2020112306,0.0,86.0,5.5,0.0,3.7,1022.6,0.0
18753,2020112307,0.0,85.0,5.4,0.0,4.1,1023.1,0.0
18754,2020112308,0.0,83.0,5.8,8.0,5.0,1023.8,1.0
18755,2020112309,0.0,79.0,6.6,59.0,5.3,1024.2,10.0
18756,2020112310,0.0,75.0,7.2,32.0,5.7,1024.5,52.0
18757,2020112311,0.0,73.0,7.6,58.0,6.1,1024.7,65.0
18758,2020112312,0.0,69.0,8.5,49.0,6.2,1024.9,77.0
18759,2020112313,0.0,68.0,8.7,51.0,6.5,1025.1,78.0
18760,2020112314,0.0,70.0,8.5,25.0,6.1,1025.9,54.0
18761,2020112315,0.0,72.0,8.0,19.0,4.7,1026.1,32.0
18762,2020112316,0.0,76.0,7.1,0.0,3.3,1026.8,11.0
18763,2020112317,0.0,75.0,7.3,0.0,3.5,1027.2,1.0
18764,2020112318,0.0,76.0,7.1,0.0,2.9,1027.7,0.0
18765,2020112319,0.0,75.0,7.3,0.0,3.4,1027.8,0.0
18766,2020112320,0.0,76.0,6.8,0.0,4.0,1028.5,0.0
18767,2020112403,0.0,89.0,1.3,0.0,2.1,1027.3,0.0
18768,2020112404,0.0,90.0,1.1,0.0,2.3,1026.9,0.0
18769,2020112405,0.0,89.0,1.2,0.0,2.4,1026.6,0.0
18770,2020112406,0.0,88.0,1.2,0.0,2.5,1026.7,0.0
18771,2020112407,0.0,88.0,1.3,0.0,2.6,1026.8,0.0
18772,2020112408,0.0,85.0,1.9,20.0,2.7,1027.0,2.0
18773,2020112409,0.0,85.0,2.7,44.0,2.9,1026.8,17.0
18774,2020112410,0.0,82.0,3.5,25.0,3.2,1026.5,53.0
18775,2020112411,0.0,79.0,4.8,58.0,3.5,1025.8,53.0
18776,2020112412,0.0,73.0,6.3,42.0,3.3,1025.2,74.0
18777,2020112413,0.0,70.0,7.3,60.0,3.1,1024.6,93.0
18778,2020112414,0.0,69.0,7.7,60.0,3.1,1024.4,81.0
18779,2020112415,0.0,74.0,6.8,34.0,2.6,1024.1,52.0
18780,2020112416,0.0,78.0,6.0,0.0,2.4,1023.8,17.0
18781,2020112417,0.0,82.0,5.0,0.0,2.0,1023.7,1.0
18782,2020112418,0.0,85.0,4.4,0.0,2.2,1023.7,0.0
18783,2020112419,0.0,89.0,3.3,0.0,1.7,1023.8,0.0
18784,2020112420,0.0,91.0,2.9,0.0,1.6,1023.5,0.0
18785,2020112503,0.0,95.0,0.0,0.0,1.8,1021.0,0.0
18786,2020112504,0.0,97.0,-0.2,0.0,2.7,1020.8,0.0
18787,2020112505,0.0,96.0,0.1,0.0,2.7,1020.7,0.0
18788,2020112506,0.0,96.0,0.5,0.0,3.2,1020.6,0.0
18789,2020112507,0.0,96.0,0.9,0.0,3.0,1020.7,0.0
18790,2020112508,0.0,96.0,1.1,0.0,2.7,1020.9,0.0
18791,2020112509,0.0,96.0,1.1,0.0,2.9,1020.9,3.0
18792,2020112510,0.0,97.0,1.4,0.0,2.8,1020.7,8.0
18793,2020112511,0.0,96.0,1.5,0.0,2.6,1020.5,14.0
18794,2020112512,0.0,96.0,1.9,0.0,2.8,1020.2,16.0
18795,2020112513,0.0,93.0,2.3,0.0,2.7,1020.0,18.0
18796,2020112514,0.0,90.0,2.1,0.0,3.2,1019.9,18.0
18797,2020112515,0.0,90.0,2.6,0.0,2.3,1019.8,14.0
18798,2020112516,0.0,91.0,2.1,0.0,1.3,1019.7,11.0
18799,2020112517,0.0,94.0,0.8,0.0,1.3,1019.8,1.0
18800,2020112518,0.0,92.0,1.1,0.0,1.6,1019.8,0.0
18801,2020112519,0.0,91.0,1.2,0.0,1.8,1019.8,0.0
18802,2020112520,0.0,91.0,0.5,0.0,1.9,1019.7,0.0
18803,2020112603,0.0,93.0,-0.1,0.0,1.8,1020.3,0.0
18804,2020112604,0.0,93.0,0.1,0.0,1.4,1020.4,0.0
18805,2020112605,0.0,92.0,1.3,0.0,2.5,1020.4,0.0
18806,2020112606,0.0,91.0,1.6,0.0,2.9,1020.2,0.0
18807,2020112607,0.0,92.0,1.6,0.0,2.7,1020.4,0.0
18808,2020112608,0.0,91.0,2.2,0.0,2.3,1020.9,0.0
18809,2020112609,0.0,91.0,2.8,0.0,3.2,1020.7,5.0
18810,2020112610,0.0,90.0,3.4,0.0,3.1,1020.7,14.0
18811,2020112611,0.0,87.0,4.1,0.0,3.1,1020.2,10.0
18812,2020112612,0.0,87.0,5.0,0.0,2.9,1020.0,16.0
18813,2020112613,0.0,87.0,5.8,0.0,3.2,1019.8,21.0
18814,2020112614,0.9,92.0,5.9,0.0,2.4,1020.0,10.0
18815,2020112615,0.1,92.0,6.1,0.0,2.7,1020.0,5.0
18816,2020112616,0.0,92.0,6.2,0.0,2.9,1020.1,3.0
18817,2020112617,0.0,92.0,6.5,0.0,2.2,1020.4,0.0
18818,2020112618,0.0,93.0,6.8,0.0,2.1,1020.7,0.0
18819,2020112619,0.0,94.0,7.3,0.0,2.0,1020.5,0.0
18820,2020112620,0.0,93.0,7.6,0.0,2.0,1020.7,0.0
18821,2020112703,0.0,94.0,7.1,0.0,1.5,1021.0,0.0
18822,2020112704,0.0,94.0,7.1,0.0,1.3,1021.0,0.0
18823,2020112705,0.0,95.0,6.9,0.0,0.9,1021.1,0.0
18824,2020112706,0.0,94.0,7.1,0.0,1.2,1021.3,0.0
18825,2020112707,0.1,95.0,6.9,0.0,1.4,1021.7,0.0
18826,2020112708,0.0,94.0,7.0,0.0,0.8,1022.2,0.0
18827,2020112709,0.0,94.0,7.4,0.0,1.1,1022.3,5.0
18828,2020112710,0.0,91.0,7.2,0.0,1.8,1022.6,16.0
18829,2020112711,0.0,85.0,7.3,2.0,2.1,1022.4,25.0
18830,2020112712,0.0,84.0,8.2,36.0,1.2,1022.0,28.0
18831,2020112713,0.0,85.0,6.8,47.0,2.5,1022.2,71.0
18832,2020112714,0.0,89.0,5.5,18.0,3.0,1022.4,73.0
18833,2020112715,0.0,89.0,5.2,0.0,2.3,1022.6,40.0
18834,2020112716,0.0,88.0,4.9,0.0,2.4,1022.6,8.0
18835,2020112717,0.0,88.0,4.6,0.0,2.7,1023.0,0.0
18836,2020112718,0.0,85.0,5.0,0.0,2.0,1023.4,0.0
18837,2020112719,0.0,86.0,4.7,0.0,1.6,1023.4,0.0
18838,2020112720,0.0,85.0,4.7,0.0,1.3,1023.5,0.0
18839,2020112803,0.0,85.0,2.9,0.0,2.3,1024.0,0.0
18840,2020112804,0.0,84.0,2.4,0.0,3.3,1024.2,0.0
18841,2020112805,0.0,85.0,2.5,0.0,1.7,1024.0,0.0
18842,2020112806,0.0,85.0,2.7,0.0,0.9,1024.2,0.0
18843,2020112807,0.0,84.0,2.9,0.0,0.9,1024.6,0.0
18844,2020112808,0.0,85.0,3.2,0.0,0.5,1025.1,0.0
18845,2020112809,0.0,80.0,3.8,0.0,1.5,1025.6,4.0
18846,2020112810,0.0,73.0,4.3,0.0,2.4,1025.8,11.0
18847,2020112811,0.0,68.0,4.7,0.0,2.0,1025.4,12.0
18848,2020112812,0.0,69.0,5.1,0.0,2.1,1025.1,23.0
18849,2020112813,0.0,65.0,5.1,0.0,1.9,1025.3,27.0
18850,2020112814,0.0,67.0,5.2,0.0,1.7,1025.2,25.0
18851,2020112815,0.0,68.0,5.1,0.0,0.7,1025.3,14.0
18852,2020112816,0.0,72.0,4.8,0.0,2.0,1025.7,6.0
18853,2020112817,0.0,72.0,4.5,0.0,1.8,1025.8,0.0
18854,2020112818,0.0,77.0,3.8,0.0,2.4,1026.4,0.0
18855,2020112819,0.0,79.0,3.6,0.0,2.5,1026.6,0.0
18856,2020112820,0.0,82.0,3.3,0.0,2.4,1026.8,0.0
18857,2020112903,0.0,96.0,0.0,0.0,2.0,1026.6,0.0
18858,2020112904,0.0,94.0,0.3,0.0,2.3,1026.4,0.0
18859,2020112905,0.0,94.0,0.7,0.0,2.3,1026.2,0.0
18860,2020112906,0.0,93.0,1.1,0.0,2.0,1026.2,0.0
18861,2020112907,0.0,94.0,1.4,0.0,2.6,1026.6,0.0
18862,2020112908,0.0,93.0,1.7,0.0,3.2,1026.6,0.0
18863,2020112909,0.0,94.0,1.8,0.0,3.5,1026.9,6.0
18864,2020112910,0.0,91.0,2.9,6.0,3.2,1026.8,27.0
18865,2020112911,0.0,87.0,4.0,0.0,3.5,1026.4,33.0
18866,2020112912,0.0,80.0,4.5,0.0,3.2,1026.0,46.0
18867,2020112913,0.0,78.0,4.8,0.0,4.0,1025.9,40.0
18868,2020112914,0.0,79.0,4.0,1.0,4.2,1025.7,38.0
18869,2020112915,0.0,81.0,4.0,0.0,4.0,1025.9,19.0
18870,2020112916,0.0,80.0,3.6,0.0,4.0,1026.1,6.0
18871,2020112917,0.0,84.0,2.3,0.0,3.7,1026.2,0.0
18872,2020112918,0.0,83.0,2.3,0.0,3.5,1026.3,0.0
18873,2020112919,0.0,84.0,1.6,0.0,3.3,1026.6,0.0
18874,2020112920,0.0,85.0,1.2,0.0,3.0,1026.8,0.0
18875,2020113003,0.0,84.0,1.3,0.0,2.6,1026.2,0.0
18876,2020113004,0.0,82.0,1.6,0.0,2.7,1026.3,0.0
18877,2020113005,0.0,81.0,1.7,0.0,2.7,1026.3,0.0
18878,2020113006,0.0,76.0,2.0,0.0,2.8,1026.1,0.0
18879,2020113007,0.0,80.0,1.9,0.0,2.4,1026.2,0.0
18880,2020113008,0.0,80.0,2.0,0.0,2.5,1026.3,0.0
18881,2020113009,0.0,83.0,2.1,0.0,2.5,1026.2,2.0
18882,2020113010,0.0,82.0,2.1,0.0,2.3,1026.2,9.0
18883,2020113011,0.0,80.0,2.1,0.0,2.9,1025.4,14.0
18884,2020113012,0.0,80.0,2.3,0.0,3.4,1024.6,16.0
18885,2020113013,0.0,78.0,2.5,0.0,3.3,1023.6,20.0
18886,2020113014,0.0,74.0,2.5,0.0,3.3,1022.7,16.0
18887,2020113015,0.0,74.0,2.5,0.0,2.5,1022.6,20.0
18888,2020113016,0.0,77.0,2.2,0.0,2.1,1021.8,5.0
18889,2020113017,0.0,73.0,1.9,0.0,2.8,1020.8,0.0
18890,2020113018,0.0,78.0,1.7,0.0,2.9,1020.4,0.0
18891,2020113019,0.0,80.0,1.8,0.0,2.5,1019.4,0.0
18892,2020113020,0.0,82.0,1.6,0.0,2.8,1018.7,0.0
18893,2020120103,0.0,76.0,1.9,0.0,2.8,1014.4,0.0
18894,2020120104,0.0,77.0,2.1,0.0,2.8,1014.4,0.0
18895,2020120105,0.0,79.0,2.2,0.0,3.0,1014.3,0.0
18896,2020120106,0.0,79.0,2.1,0.0,3.3,1014.7,0.0
18897,2020120107,0.0,80.0,2.1,0.0,3.1,1014.9,0.0
18898,2020120108,0.0,81.0,2.2,0.0,2.5,1015.5,0.0
18899,2020120109,0.0,78.0,2.7,0.0,2.7,1015.9,5.0
18900,2020120110,0.0,76.0,3.1,0.0,3.0,1016.4,14.0
18901,2020120111,0.0,75.0,3.3,0.0,3.2,1016.6,22.0
18902,2020120112,0.0,74.0,3.8,0.0,2.5,1017.0,24.0
18903,2020120113,0.0,74.0,3.7,0.0,2.7,1017.3,34.0
18904,2020120114,0.0,73.0,4.0,0.0,3.0,1017.7,28.0
18905,2020120115,0.0,77.0,3.7,0.0,2.7,1018.6,18.0
18906,2020120116,0.0,76.0,3.8,0.0,2.4,1019.4,3.0
18907,2020120117,0.0,78.0,3.5,0.0,3.1,1020.1,0.0
18908,2020120118,0.0,79.0,3.1,0.0,2.6,1021.0,0.0
18909,2020120119,0.0,83.0,2.1,0.0,2.8,1021.4,0.0
18910,2020120120,0.0,84.0,1.7,0.0,2.4,1022.0,0.0
18911,2020120203,0.0,94.0,-2.4,0.0,1.0,1023.2,0.0
18912,2020120204,0.0,94.0,-2.8,0.0,1.3,1023.1,0.0
18913,2020120205,0.0,94.0,-2.9,0.0,1.2,1022.8,0.0
18914,2020120206,0.0,96.0,-2.8,0.0,0.9,1022.6,0.0
18915,2020120207,0.0,94.0,-2.9,0.0,1.3,1022.5,0.0
18916,2020120208,0.0,93.0,-1.8,0.0,1.2,1022.4,0.0
18917,2020120209,0.0,94.0,-0.4,0.0,1.3,1022.0,7.0
18918,2020120210,0.0,92.0,0.1,0.0,1.7,1021.6,47.0
18919,2020120211,0.0,89.0,0.9,0.0,2.1,1020.8,53.0
18920,2020120212,0.0,83.0,1.4,0.0,2.3,1019.9,79.0
18921,2020120213,0.0,78.0,1.6,0.0,2.6,1019.2,107.0
18922,2020120214,0.0,78.0,1.7,0.0,2.7,1018.5,94.0
18923,2020120215,0.0,81.0,1.1,9.0,3.5,1018.1,59.0
18924,2020120216,0.0,86.0,0.2,0.0,2.8,1017.9,15.0
18925,2020120217,0.0,85.0,0.1,0.0,2.7,1017.3,0.0
18926,2020120218,0.0,87.0,-0.5,0.0,2.7,1016.8,0.0
18927,2020120219,0.0,88.0,-1.1,0.0,3.8,1016.4,0.0
18928,2020120220,0.0,88.0,-1.6,0.0,3.0,1016.2,0.0
18929,2020120303,0.0,87.0,-2.7,0.0,3.7,1012.1,0.0
18930,2020120304,0.0,87.0,-2.5,0.0,3.8,1011.5,0.0
18931,2020120305,0.0,87.0,-2.3,0.0,3.6,1010.9,0.0
18932,2020120306,0.0,84.0,-2.0,0.0,3.9,1010.4,0.0
18933,2020120307,0.0,84.0,-1.9,0.0,4.1,1010.2,0.0
18934,2020120308,0.0,84.0,-1.9,0.0,4.0,1009.7,0.0
18935,2020120309,0.0,83.0,-1.5,0.0,4.2,1009.2,3.0
18936,2020120310,0.0,81.0,-1.1,0.0,4.0,1008.4,15.0
18937,2020120311,0.0,79.0,-0.6,0.0,4.4,1007.3,23.0
18938,2020120312,0.0,79.0,-0.1,0.0,4.7,1006.2,18.0
18939,2020120313,0.0,75.0,0.4,0.0,4.6,1005.5,17.0
18940,2020120314,0.0,77.0,0.4,0.0,4.3,1004.9,19.0
18941,2020120315,0.0,78.0,0.5,0.0,3.4,1004.5,20.0
18942,2020120316,0.0,75.0,0.6,0.0,3.6,1003.6,4.0
18943,2020120317,0.0,75.0,0.5,0.0,4.3,1002.9,0.0
18944,2020120318,0.0,73.0,0.8,0.0,4.3,1002.6,0.0
18945,2020120319,0.0,71.0,1.0,0.0,3.8,1002.5,0.0
18946,2020120320,0.0,69.0,1.0,0.0,4.1,1002.1,0.0
18947,2020120403,0.0,78.0,-1.1,0.0,4.4,997.6,0.0
18948,2020120404,0.0,80.0,-0.8,0.0,4.3,996.8,0.0
18949,2020120405,0.0,81.0,-0.7,0.0,3.9,996.1,0.0
18950,2020120406,0.0,83.0,-0.3,0.0,3.5,995.8,0.0
18951,2020120407,0.0,82.0,0.5,0.0,3.3,995.7,0.0
18952,2020120408,0.0,82.0,0.9,0.0,3.8,995.7,0.0
18953,2020120409,0.0,81.0,1.8,0.0,4.1,995.7,6.0
18954,2020120410,0.0,77.0,3.0,0.0,4.0,995.4,18.0
18955,2020120411,0.0,77.0,3.2,0.0,4.0,995.2,33.0
18956,2020120412,0.0,74.0,4.3,1.0,3.8,995.2,32.0
18957,2020120413,0.0,74.0,4.4,0.0,3.7,995.4,44.0
18958,2020120414,0.0,74.0,4.4,0.0,3.8,995.1,24.0
18959,2020120415,0.0,77.0,3.8,4.0,3.4,995.3,13.0
18960,2020120416,0.0,80.0,2.8,0.0,2.2,995.8,12.0
18961,2020120417,0.0,83.0,2.5,0.0,2.5,996.1,0.0
18962,2020120418,0.0,88.0,1.2,0.0,2.8,996.2,0.0
18963,2020120419,0.0,87.0,1.5,0.0,3.0,996.3,0.0
18964,2020120420,0.0,88.0,1.0,0.0,2.3,996.3,0.0
18965,2020120503,0.0,87.0,1.0,0.0,2.9,996.1,0.0
18966,2020120504,0.0,86.0,0.9,0.0,2.7,996.1,0.0
18967,2020120505,0.0,84.0,1.3,0.0,4.4,995.0,0.0
18968,2020120506,0.0,83.0,1.5,0.0,2.2,996.0,0.0
18969,2020120507,0.0,87.0,0.8,0.0,2.0,997.2,0.0
18970,2020120508,0.0,85.0,2.1,0.0,2.1,997.5,0.0
18971,2020120509,0.0,82.0,3.2,7.0,1.8,999.2,5.0
18972,2020120510,0.0,74.0,5.6,26.0,3.5,999.9,19.0
18973,2020120511,0.0,61.0,8.2,58.0,3.5,1000.8,72.0
18974,2020120512,0.0,62.0,7.2,16.0,4.5,1001.6,64.0
18975,2020120513,0.0,63.0,6.7,0.0,3.6,1002.5,55.0
18976,2020120514,0.0,64.0,6.6,0.0,2.7,1003.6,39.0
18977,2020120515,0.0,67.0,6.0,0.0,2.0,1004.2,9.0
18978,2020120516,0.0,70.0,5.4,0.0,1.2,1004.2,2.0
18979,2020120517,0.0,74.0,4.7,0.0,1.4,1005.0,0.0
18980,2020120518,0.0,77.0,4.4,0.0,2.2,1004.8,0.0
18981,2020120519,0.0,80.0,3.1,0.0,1.5,1004.5,0.0
18982,2020120520,0.0,82.0,2.6,0.0,1.0,1004.8,0.0
18983,2020120603,0.0,89.0,4.3,0.0,3.8,1002.7,0.0
18984,2020120604,0.0,88.0,5.0,0.0,3.6,1002.3,0.0
18985,2020120605,0.0,88.0,4.8,0.0,3.2,1002.3,0.0
18986,2020120606,0.0,88.0,4.9,0.0,3.7,1002.2,0.0
18987,2020120607,0.0,89.0,5.2,0.0,3.3,1002.3,0.0
18988,2020120608,0.0,85.0,6.4,0.0,4.3,1002.1,0.0
18989,2020120609,0.0,83.0,7.1,0.0,4.0,1002.0,6.0
18990,2020120610,0.0,80.0,8.2,21.0,3.5,1001.4,24.0
18991,2020120611,0.0,72.0,10.2,52.0,4.2,1001.3,60.0
18992,2020120612,0.0,70.0,10.8,13.0,5.0,1001.1,48.0
18993,2020120613,0.0,69.0,11.4,13.0,4.6,1000.3,42.0
18994,2020120614,0.0,71.0,11.0,43.0,4.8,1000.1,44.0
18995,2020120615,0.0,76.0,9.7,0.0,4.0,1000.1,27.0
18996,2020120616,0.0,78.0,9.4,0.0,3.9,1000.6,6.0
18997,2020120617,0.0,77.0,9.7,0.0,4.3,1000.8,0.0
18998,2020120618,0.0,74.0,10.3,0.0,5.2,1000.7,0.0
18999,2020120619,0.0,74.0,10.0,0.0,5.3,1000.7,0.0
19000,2020120620,0.0,74.0,9.8,0.0,5.0,1000.9,0.0
19001,2020120703,0.0,77.0,7.7,0.0,4.6,998.8,0.0
19002,2020120704,0.0,76.0,7.5,0.0,5.7,998.9,0.0
19003,2020120705,0.0,75.0,7.4,0.0,5.2,998.6,0.0
19004,2020120706,0.0,75.0,7.0,0.0,4.3,999.2,0.0
19005,2020120707,0.0,76.0,6.4,0.0,5.2,999.9,0.0
19006,2020120708,0.0,76.0,6.5,0.0,4.8,1000.1,0.0
19007,2020120709,0.0,75.0,6.7,0.0,5.2,1000.5,2.0
19008,2020120710,0.0,75.0,7.0,0.0,4.7,1000.8,4.0
19009,2020120711,0.0,75.0,7.3,0.0,4.8,1000.8,9.0
19010,2020120712,0.0,75.0,7.7,0.0,3.9,1001.5,4.0
19011,2020120713,0.0,81.0,7.3,0.0,3.5,1002.0,7.0
